Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Removed,Cross Mean (RMSE and MAE)
11457_x_E.co,combinatoric,LGBMRegressor,0.07987996553911166,0.21672113106251467,0.11071638820688932,0.1964468192193784,0.10150608037578215,0.8377819409382095,[0.4433303  0.4433303  0.4433303  ... 0.78081713 0.77970247 0.77970247],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052,(-) B_Biofilm_Height,0.09069302295744691
11457_x_S.en,combinatoric,LGBMRegressor,0.11159292207835951,0.17431324983496202,0.2255468769383461,0.19888770650540633,0.13235654234588318,0.692424391579769,[0.37922838 0.37922838 0.37922838 ... 0.81376126 0.81381146 0.81376126],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052,(-) B_Biofilm_Height,0.12197473221212135
11457_x_S.au,combinatoric,LGBMRegressor,0.1008725828552496,0.020981621323142453,0.10308412369861521,0.022405532194189913,0.12679665999849354,-12.258341204570959,[0.95239548 0.94785748 0.95291255 ... 0.82645424 0.83132425 0.83132425],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938,(-) B_Biofilm_Height,0.11383462142687156
12001_x_E.ce,combinatoric,LGBMRegressor,0.05338482364283876,0.07226868803683167,0.06292680917959688,0.06700012977642728,0.06718502142396882,0.13573967076415938,[0.69097038 0.69097038 0.69097038 ... 0.90704651 0.90326801 0.90704651],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,(-) B_Biofilm_Height,0.060284922533403784
12001_x_E.co,combinatoric,LGBMRegressor,0.08987910985636816,0.22335593346911772,0.10879731863160684,0.21333215075247772,0.12285021606177107,0.7489104038718024,[0.44504791 0.44504791 0.44504791 ... 0.76908504 0.7697125  0.7697125 ],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,(-) B_Biofilm_Height,0.10636466295906961
12001_x_S.en,combinatoric,LGBMRegressor,0.10312428066649908,0.1472210390371525,0.3810676269988502,0.8725779833706523,0.14047235429877644,0.6770860112394871,[0.47416142 0.47878    0.47416142 ... 0.7602796  0.76289361 0.7602796 ],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,(-) B_Biofilm_Height,0.12179831748263775
12001_x_S.au,combinatoric,LGBMRegressor,0.09061888770081253,0.04731789856988401,0.10410273959127582,0.06076800731257679,0.11567609538633454,-4.265918068352784,[0.93387585 0.93957742 0.93237347 ... 0.79990899 0.80194648 0.80194648],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,(-) B_Biofilm_Height,0.10314749154357353
12048_x_E.ce,combinatoric,LGBMRegressor,0.07684040865994778,0.0345718932730835,0.0837766871583766,0.030222481288260297,0.10605773274316355,-1.3647124514875366,[0.82629727 0.82629727 0.82629727 ... 0.87466399 0.87292494 0.87363293],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944,(-) B_Biofilm_Height,0.09144907070155567
12048_x_E.co,combinatoric,LGBMRegressor,0.06406157091526896,0.18324483891514765,0.10943555773217199,0.14649910838687222,0.08101250499426861,0.8957897858501822,[0.45187641 0.45187641 0.45187641 ... 0.81856971 0.80363047 0.80363047],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944,(-) B_Biofilm_Height,0.07253703795476879
12048_x_S.en,combinatoric,LGBMRegressor,0.10702823566003113,0.13894245884823947,0.9128495550524659,2.09209967827248,0.14737133208327885,0.7205460702933557,[0.41395615 0.41395615 0.41395615 ... 0.81108673 0.81231531 0.81108673],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944,(-) B_Biofilm_Height,0.12719978387165498
12048_x_S.au,combinatoric,LGBMRegressor,0.11117914773854849,0.020940742423943528,0.11288234506163101,0.023756337568446997,0.12676265672045242,-10.34253608066639,[0.95908455 0.96094226 0.96058358 ... 0.77172428 0.77480765 0.77480765],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836,(-) B_Biofilm_Height,0.11897090222950046
12701_x_E.ce,combinatoric,LGBMRegressor,0.15100236880151158,0.1311290041251574,0.17652998776388387,0.10523439693292906,0.19466935890672782,-1.203929364987864,[0.52057468 0.52057468 0.52057468 ... 0.6731702  0.67233795 0.6731702 ],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944,(-) B_Biofilm_Height,0.1728358638541197
12701_x_E.co,combinatoric,LGBMRegressor,0.1839947097830078,0.21208022875443117,0.9940666473897133,0.7474231244525343,0.2705016662459352,0.34574796508933203,[0.42706509 0.42706509 0.42706509 ... 0.77987466 0.78724763 0.78724763],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944,(-) B_Biofilm_Height,0.2272481880144715
12701_x_S.en,combinatoric,LGBMRegressor,0.1593090694660562,0.14236441029191862,0.2725587549210722,0.16500353173818968,0.18930315535396142,-0.42302367644792027,[0.41651938 0.41651938 0.41651938 ... 0.53164989 0.53330726 0.53164989],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944,(-) B_Biofilm_Height,0.17430611241000882
12701_x_S.au,combinatoric,LGBMRegressor,0.1752791113962529,0.18998119994964804,0.3433586056818093,0.4219451827462279,0.21872707985750295,-0.27256467475403556,[0.94375448 0.93759766 0.94362135 ... 0.83297391 0.83934148 0.83934148],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836,(-) B_Biofilm_Height,0.19700309562687793
12832_x_E.ce,combinatoric,LGBMRegressor,0.09320559325373823,0.05284584924993252,0.12769774004125037,0.07925932742171232,0.11039701053804218,0.3851607886234165,[0.79288931 0.79288931 0.79288931 ... 0.84431455 0.84313877 0.84431455],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944,(-) B_Biofilm_Height,0.1018013018958902
12832_x_E.co,combinatoric,LGBMRegressor,0.06013327237548846,0.19302391698526947,0.08965717282223336,0.19919159383754387,0.0776232794877595,0.864492555547282,[0.40987045 0.40987045 0.40987045 ... 0.72229061 0.72572829 0.72572829],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944,(-) B_Biofilm_Height,0.06887827593162399
12832_x_S.en,combinatoric,LGBMRegressor,0.19353621265093965,0.16743290700713814,0.8539880910604571,0.5516828638968445,0.25016633002519534,0.2593799751306103,[0.38837251 0.38837251 0.38837251 ... 0.78151813 0.78222376 0.78151813],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944,(-) B_Biofilm_Height,0.22185127133806748
12832_x_S.au,combinatoric,LGBMRegressor,0.08183360566506392,0.07047784577543706,0.102169013378428,0.10687995690485137,0.1016259582364366,-0.2536462028116102,[0.90575128 0.90172855 0.91105724 ... 0.76670122 0.76670122 0.76670122],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836,(-) B_Biofilm_Height,0.09172978195075027
B1_x_E.ce,combinatoric,LGBMRegressor,0.10201185456669244,0.07428813812920479,0.17050465423588912,0.19056464177424867,0.14360594040174743,0.3148537651350597,[0.75247015 0.75247015 0.75247015 ... 0.75457081 0.75255941 0.75457081],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,(-) B_Biofilm_Height,0.12280889748421994
B1_x_E.co,combinatoric,LGBMRegressor,0.0753510136920409,0.19614518146364765,0.09999958075453097,0.21921253127956855,0.127531890516339,0.6358012300539699,[0.41503452 0.41503452 0.41503452 ... 0.53962964 0.51161269 0.51161269],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,(-) B_Biofilm_Height,0.10144145210418995
B1_x_S.en,combinatoric,LGBMRegressor,0.1376618064679408,0.21666038526838344,0.20029991317438253,0.20507932985307592,0.18191518377791752,0.3798229993123716,[0.37203687 0.37203687 0.37308661 ... 0.5435496  0.54463829 0.5435496 ],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,(-) B_Biofilm_Height,0.15978849512292914
B1_x_S.au,combinatoric,LGBMRegressor,0.11806833155164781,0.10553195105132689,0.14843078377654553,0.1647891608603749,0.144686325316371,-0.3429301474495807,[0.93042728 0.91503113 0.9269318  ... 0.68357559 0.67915924 0.67915924],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,(-) B_Biofilm_Height,0.1313773284340094
B8_x_E.ce,combinatoric,LGBMRegressor,0.13143458386090878,0.04120143608788926,0.13717093053067358,0.032992547259078034,0.17274740611576075,-16.579169853588912,[0.69238567 0.69238567 0.69238567 ... 0.76275636 0.76125976 0.76275636],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,(-) B_Biofilm_Height,0.15209099498833478
B8_x_E.co,combinatoric,LGBMRegressor,0.11573064996814304,0.17655403164842748,0.14651876124231078,0.14172833218550182,0.1727389576388739,0.5121209446345867,[0.46584854 0.46584854 0.46584854 ... 0.48955957 0.4906819  0.4906819 ],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,(-) B_Biofilm_Height,0.14423480380350848
B8_x_S.en,combinatoric,LGBMRegressor,0.13685113690151096,0.1721732214076406,195820737703518.12,143.32443349269175,0.1859077307252197,0.49775523849420933,[0.47293997 0.47293997 0.47293997 ... 0.5919391  0.59268548 0.5919391 ],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,(-) B_Biofilm_Height,0.16137943381336534
B8_x_S.au,combinatoric,LGBMRegressor,0.18832033710318727,0.01715272633819996,0.19034808943979534,0.0207955357744039,0.2134188534628514,-20.856122280284414,[0.9386241  0.92817514 0.94260625 ... 0.68990992 0.68755597 0.68755597],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,(-) B_Biofilm_Height,0.20086959528301934
B18_x_E.ce,combinatoric,LGBMRegressor,0.07889992468224503,0.04738809596842334,0.09923007026016296,0.05851607867142257,0.10765848231982178,0.3780196987605927,[0.77529713 0.77529713 0.77529713 ... 0.67304028 0.67118318 0.67304028],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728,(-) B_Biofilm_Height,0.09327920350103341
B18_x_E.co,combinatoric,LGBMRegressor,0.13064323957536234,0.2062133683287541,0.4311214716402014,0.21861906595503253,0.19967065559026678,0.507882255202653,[0.41289381 0.41289381 0.41289381 ... 0.41710241 0.39738661 0.39738661],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,(-) B_Biofilm_Height,0.16515694758281457
B18_x_S.en,combinatoric,LGBMRegressor,0.13212498701760206,0.11236239866560704,0.36117666561847156,0.12993286457424788,0.16614096434683923,0.0876255998358938,[0.35357429 0.35357429 0.35357429 ... 0.40757483 0.40866312 0.40757483],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,(-) B_Biofilm_Height,0.14913297568222064
B18_x_S.au,combinatoric,LGBMRegressor,0.18452098465589983,0.18284773654211586,0.36244721347529585,0.39932981729044603,0.22015818439332166,-0.3211761280571981,[0.92385709 0.91506445 0.92303776 ... 0.61820296 0.62067211 0.62067211],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,(-) B_Biofilm_Height,0.20233958452461076
C5_x_E.ce,combinatoric,LGBMRegressor,0.10708752884574964,0.08478346720000023,0.1706918777333394,0.11302189925592826,0.13221987286416287,0.282360927895429,[0.71366104 0.71366104 0.71366104 ... 0.79306429 0.79061158 0.79306429],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,(-) B_Biofilm_Height,0.11965370085495625
C5_x_E.co,combinatoric,LGBMRegressor,0.13946460154315754,0.2167314929103145,0.40786007459947593,0.2341071298397432,0.19904270263271184,0.4416732702523677,[0.3790088  0.3790088  0.3790088  ... 0.65856057 0.65599706 0.65599706],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,(-) B_Biofilm_Height,0.1692536520879347
C5_x_S.en,combinatoric,LGBMRegressor,0.16009004040225538,0.11349603836865711,0.40068137340263615,0.14552295332189108,0.19923003977424006,-0.6807511231723995,[0.34331581 0.34331581 0.34331581 ... 0.76291258 0.76458105 0.76291258],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,(-) B_Biofilm_Height,0.1796600400882477
C5_x_S.au,combinatoric,LGBMRegressor,0.09310337231278361,0.14673912367053557,0.15709089364540374,0.3260163092896431,0.12884452870283336,0.39212408742963845,[0.91668365 0.9047553  0.91533594 ... 0.70218887 0.74660111 0.74660111],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,(-) B_Biofilm_Height,0.11097395050780848
1167,combinatoric,LGBMRegressor,0.23283019909898897,0.14082820702287424,0.2943300909455701,0.1706524819873242,0.30278351226936306,-0.5459035361281519,[0.54507988 0.54507988 0.54507988 ... 0.68452595 0.69242428 0.69242428],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,(-) B_Biofilm_Roughness,0.267806855684176
1202,combinatoric,LGBMRegressor,0.1602140155608975,0.1579305811942359,0.5432061032308372,1.8428932309479655,0.21554977337550285,0.22930624437058078,[0.73325371 0.73325371 0.73325371 ... 0.73803922 0.73803922 0.73803922],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,(-) B_Biofilm_Roughness,0.1878818944682002
1218,combinatoric,LGBMRegressor,0.14084665180687686,0.17616108367717553,0.8340555427054809,2.662594046631638,0.2063792732376081,0.42701715786713357,[0.69963783 0.69963783 0.69963783 ... 0.79170929 0.79806565 0.79806565],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112,(-) B_Biofilm_Roughness,0.17361296252224248
1219,combinatoric,LGBMRegressor,0.12582995253086868,0.1566866931409319,87426097695869.81,86.02834105598636,0.1914736760408177,0.4274964206957328,[0.52034575 0.52034575 0.52034575 ... 0.6584587  0.6596341  0.6596341 ],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,(-) B_Biofilm_Roughness,0.15865181428584318
1234,combinatoric,LGBMRegressor,0.2559914248856286,0.18590407873757545,93748141102167.22,109.75551185254952,0.3708337824280108,-0.7146094538357959,[0.68820697 0.68820697 0.68820697 ... 0.51607698 0.51897821 0.51897821],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,(-) B_Biofilm_Roughness,0.31341260365681967
1273,combinatoric,LGBMRegressor,0.14243361186275882,0.10457325956463077,0.22454590567141638,0.27257903492082763,0.20736968759783378,0.1925878688122149,[0.64829247 0.64829247 0.64829247 ... 0.63692166 0.63768396 0.64005008],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112,(-) B_Biofilm_Roughness,0.17490164973029632
1298,combinatoric,LGBMRegressor,0.13706565219656097,0.12694068312464296,0.34142912813302156,0.34352301754356684,0.19142776719113105,0.30539984385056673,[0.5645994  0.5645994  0.5645994  ... 0.48139048 0.48482713 0.48482713],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,(-) B_Biofilm_Roughness,0.16424670969384603
1339,combinatoric,LGBMRegressor,0.21240682660575932,0.25470153555370756,0.8854129467974986,1.9574054408825143,0.27916053250992573,0.006643829539540236,[0.87339633 0.87339633 0.87339633 ... 0.60986718 0.61278419 0.61278419],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,(-) B_Biofilm_Roughness,0.24578367955784253
11285,combinatoric,LGBMRegressor,0.10666199511236142,0.09519345100065303,0.14181054016805958,0.29895203846908835,0.13460714841945143,0.6370995606151286,[0.68331827 0.68331827 0.68331827 ... 0.86343332 0.86463599 0.86463599],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668,(-) B_Biofilm_Roughness,0.12063457176590642
11457,combinatoric,LGBMRegressor,0.10307084139740937,0.15041923592227138,0.14045747634576877,0.5903736853059591,0.14012078805552483,0.5482484501921316,[0.85504066 0.85504066 0.85504066 ... 0.85461076 0.85499691 0.85499691],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094,(-) B_Biofilm_Roughness,0.1215958147264671
12001,combinatoric,LGBMRegressor,0.153755821324282,0.08979986541152082,0.23739317571337587,0.6982298494949117,0.21421685124717801,-0.10799807704058506,[0.64070189 0.64070189 0.64070189 ... 0.92426873 0.92426873 0.92426873],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,(-) B_Biofilm_Roughness,0.18398633628573002
12048,combinatoric,LGBMRegressor,0.11974227047627835,0.10626882997052002,0.3226218692852034,1.9386350786995663,0.15873170655187657,0.5824462598200181,[0.66483244 0.66483244 0.66483244 ... 0.76402442 0.76845506 0.76845506],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668,(-) B_Biofilm_Roughness,0.13923698851407745
12701,combinatoric,LGBMRegressor,0.1601465427678718,0.16159394454404558,0.45255228479553844,0.6066344445864932,0.2251401881430982,0.20380804553716603,[0.52328494 0.5254783  0.52431708 ... 0.87693373 0.88354004 0.88354004],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668,(-) B_Biofilm_Roughness,0.192643365455485
12832,combinatoric,LGBMRegressor,0.12207823237604117,0.18238079736229384,0.31825123937256344,1.0810601524626635,0.17572515699666105,0.45685444262483144,[0.81952231 0.81952231 0.81952231 ... 0.87479966 0.88239466 0.88239466],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668,(-) B_Biofilm_Roughness,0.14890169468635112
B1,combinatoric,LGBMRegressor,0.10414062277749381,0.10407977965454929,0.15721804269350714,0.3123792056765166,0.14870293483093153,0.485879562670947,[0.73644202 0.73644202 0.73644202 ... 0.71307745 0.71403371 0.71403371],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816,(-) B_Biofilm_Roughness,0.12642177880421268
B8,combinatoric,LGBMRegressor,0.15901263412460465,0.09449339492086267,46696857994328.234,101.10614544024699,0.2131450225419275,0.2808734072159167,[0.63607962 0.63607962 0.63607962 ... 0.64666419 0.64700845 0.64700845],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,(-) B_Biofilm_Roughness,0.18607882833326606
B18,combinatoric,LGBMRegressor,0.14773569760526686,0.11603712713857903,0.36296587581182754,0.4397377218733084,0.2078158816926601,0.2211018168582859,[0.62968904 0.62968904 0.62968904 ... 0.53786742 0.53835822 0.53835822],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816,(-) B_Biofilm_Roughness,0.17777578964896348
C5,combinatoric,LGBMRegressor,0.11550223803431443,0.12457280092786462,0.24905119061751382,0.44870712589243644,0.15425114186223793,0.48763214836504953,[0.64925788 0.64925788 0.65078421 ... 0.72062882 0.72708526 0.72708526],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,(-) B_Biofilm_Roughness,0.13487668994827617
E.ce,combinatoric,LGBMRegressor,0.10379751717276141,0.13805789762917453,0.16786863629536278,0.5909973449950615,0.14124541871303098,0.4498230795523259,[0.86965935 0.86965935 0.86965935 ... 0.41113051 0.41113051 0.41113051],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,(-) B_Biofilm_Roughness,0.1225214679428962
E.co,combinatoric,LGBMRegressor,0.1787169542148895,0.2739847951311144,0.5082402407217028,1.5046142116711254,0.2427702738780181,0.27674025945982206,[0.94270052 0.94270052 0.94270052 ... 0.35005233 0.34920314 0.34920314],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,(-) B_Biofilm_Roughness,0.2107436140464538
S.en,combinatoric,LGBMRegressor,0.18345988447892334,0.15855936237942975,37998989988806.87,54.67558422240747,0.23982788988851725,0.14351860677517791,[0.44166516 0.4339275  0.44166516 ... 0.15303372 0.15520597 0.15303372],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160,(-) B_Biofilm_Roughness,0.2116438871837203
S.au,combinatoric,LGBMRegressor,0.12585319923304428,0.1943319258355742,0.18284761805707564,0.5088624560004672,0.1706045964550441,0.3034148983934605,[0.96671287 0.95676683 0.96624483 ... 0.45372598 0.49562409 0.49562409],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540,(-) B_Biofilm_Roughness,0.1482288978440442
1167_x_E.ce,combinatoric,LGBMRegressor,0.08733922964483719,0.12970382237015954,0.1144876834285359,0.1074058410505943,0.10218749821959458,0.593123241148689,[0.53431719 0.53431719 0.53431719 ... 0.92215989 0.92016894 0.92215989],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,(-) B_Biofilm_Roughness,0.09476336393221588
1167_x_E.co,combinatoric,LGBMRegressor,0.13185320087275595,0.2236578342767645,0.21693175452400446,0.1488748035066937,0.15971716331040295,0.7322650626183901,[0.40782527 0.40782527 0.40782527 ... 0.7300052  0.74073136 0.74073136],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,(-) B_Biofilm_Roughness,0.14578518209157945
1167_x_S.en,combinatoric,LGBMRegressor,0.23597440212928328,0.18982332919608627,0.28328863191918846,0.12878983873555783,0.2519496231936773,-0.07814213581213703,[0.4374688  0.4374688  0.4374688  ... 0.71978465 0.7168599  0.71978465],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,(-) B_Biofilm_Roughness,0.2439620126614803
1167_x_S.au,combinatoric,LGBMRegressor,0.15105234730303396,0.2193397012245316,0.2612507588304171,0.4851023354346468,0.18369423842010502,0.30144411563515805,[0.96432672 0.97089951 0.96930197 ... 0.71297418 0.73380192 0.73380192],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,(-) B_Biofilm_Roughness,0.1673732928615695
1202_x_E.ce,combinatoric,LGBMRegressor,0.12855240220064143,0.153325079387329,0.4566934595940758,1.055549564064304,0.18833765132341435,0.2997758879172481,[0.69030477 0.69030477 0.69030477 ... 0.75985651 0.75985651 0.75985651],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,(-) B_Biofilm_Roughness,0.15844502676202787
1202_x_E.co,combinatoric,LGBMRegressor,0.10011580955731259,0.19144871609972555,0.22056112291939073,0.18805700808015902,0.11971425530754938,0.6089909402521112,[0.33034189 0.33034189 0.33034189 ... 0.6636217  0.64915433 0.64915433],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,(-) B_Biofilm_Roughness,0.10991503243243098
1202_x_S.en,combinatoric,LGBMRegressor,0.20299687104151734,0.15441988386515423,1.0507505486208037,1.3858004132524193,0.23792641466402464,-0.34587015524083453,[0.34696035 0.34696035 0.34696035 ... 0.65708382 0.65927799 0.65708382],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296,(-) B_Biofilm_Roughness,0.22046164285277098
1202_x_S.au,combinatoric,LGBMRegressor,0.16546553611418383,0.13227573930152317,0.20622078829891,0.24866808040424235,0.21441450915659885,-0.6052303459241033,[0.88578328 0.87649986 0.88581484 ... 0.64267623 0.64453211 0.64453211],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224,(-) B_Biofilm_Roughness,0.18994002263539134
