Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,B_Biofilm_Volume,0.0,0.0
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,P_Biofilm_Height,0.0,0.0
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,P_Biofilm_Volume,0.0,0.0
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,P_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,Modele,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,B_Biofilm_Roughness,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,B_Biofilm_Volume,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,P_Biofilm_Height,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,P_Biofilm_Volume,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_S.en,combinatoric,LGBMRegressor,0.2825586006614467,0.18925834173520953,187131674837870.78,112.46332852121795,0.3319725294800908,-0.6014921397711712,[0.37123223 0.36534508 0.37738026 ... 0.34989387 0.34920565 0.34989387],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,Modele,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,B_Biofilm_Roughness,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,B_Biofilm_SubstratumCoverage,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,B_Biofilm_Volume,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,P_Biofilm_Height,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,P_Biofilm_Volume,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,P_Biofilm_SubstratumCoverage,0.0,0.0
C5,combinatoric,LGBMRegressor,0.14347621602581642,0.14002100506069295,0.32914317080753575,0.5649160197276651,0.1972461360721527,0.16219662448574812,[0.74122645 0.73412251 0.73412251 ... 0.75616871 0.75773133 0.75773133],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,Modele,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,B_Biofilm_Roughness,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,B_Biofilm_Volume,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,P_Biofilm_Height,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,P_Biofilm_Volume,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_E.ce,combinatoric,LGBMRegressor,0.1356792926688555,0.07976085528245146,0.21012369924101376,0.12861745066236976,0.1586937628489821,-0.03378998725590576,[0.74629705 0.70895913 0.70895913 ... 0.78750444 0.78750444 0.78750444],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,Modele,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,B_Biofilm_Roughness,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,B_Biofilm_Volume,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,P_Biofilm_Height,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,P_Biofilm_Volume,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_E.co,combinatoric,LGBMRegressor,0.2541874697402962,0.14073291686699058,0.7322276969696825,0.6869519046434985,0.31909792151029237,-0.4349734007128203,[0.74040473 0.74040473 0.74040473 ... 0.80808579 0.80697766 0.80210069],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,Modele,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,B_Biofilm_Roughness,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,B_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,B_Biofilm_Volume,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,P_Biofilm_Height,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,P_Biofilm_Volume,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,P_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_S.au,combinatoric,LGBMRegressor,0.0989022241258114,0.15460908011997032,0.16369318745691466,0.34307783673413383,0.13166621139666407,0.3652076994762967,[0.94405256 0.94372602 0.94405256 ... 0.72833464 0.70208909 0.70208909],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,Modele,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,B_Biofilm_Roughness,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,B_Biofilm_Volume,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,P_Biofilm_Height,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,P_Biofilm_Volume,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
C5_x_S.en,combinatoric,LGBMRegressor,0.2241644217820063,0.09914064313076935,0.5172778416043928,0.1522218406705583,0.26132314605124246,-1.8916752829468737,[0.37503867 0.36892813 0.37503867 ... 0.71617385 0.71689622 0.71617385],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,Modele,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,B_Biofilm_Roughness,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,B_Biofilm_SubstratumCoverage,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,B_Biofilm_Volume,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,P_Biofilm_Height,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,P_Biofilm_Volume,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,P_Biofilm_SubstratumCoverage,0.0,0.0
E.ce,combinatoric,LGBMRegressor,0.10332137932925194,0.1593627600877611,0.16973736272134093,0.6345731891270137,0.13931065751166308,0.4647923514192279,[0.90944079 0.88836219 0.88836219 ... 0.43148047 0.43148047 0.43148047],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,Modele,0.0,0.0
E.co,combinatoric,LGBMRegressor,0.18143991396375317,0.2781329815920849,0.5169946294225944,1.5239015777550335,0.24370122816559442,0.2711826370746341,[0.95306258 0.95306258 0.95306258 ... 0.37001661 0.36830259 0.36830259],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,B_Biofilm_Roughness,0.0,0.0
E.co,combinatoric,LGBMRegressor,0.18143991396375317,0.2781329815920849,0.5169946294225944,1.5239015777550335,0.24370122816559442,0.2711826370746341,[0.95306258 0.95306258 0.95306258 ... 0.37001661 0.36830259 0.36830259],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,B_Biofilm_SubstratumCoverage,0.0,0.0
E.co,combinatoric,LGBMRegressor,0.18143991396375317,0.2781329815920849,0.5169946294225944,1.5239015777550335,0.24370122816559442,0.2711826370746341,[0.95306258 0.95306258 0.95306258 ... 0.37001661 0.36830259 0.36830259],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,B_Biofilm_Volume,0.0,0.0
E.co,combinatoric,LGBMRegressor,0.18143991396375317,0.2781329815920849,0.5169946294225944,1.5239015777550335,0.24370122816559442,0.2711826370746341,[0.95306258 0.95306258 0.95306258 ... 0.37001661 0.36830259 0.36830259],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,P_Biofilm_Height,0.0,0.0
E.co,combinatoric,LGBMRegressor,0.18143991396375317,0.2781329815920849,0.5169946294225944,1.5239015777550335,0.24370122816559442,0.2711826370746341,[0.95306258 0.95306258 0.95306258 ... 0.37001661 0.36830259 0.36830259],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,P_Biofilm_Volume,0.0,0.0
E.co,combinatoric,LGBMRegressor,0.18143991396375317,0.2781329815920849,0.5169946294225944,1.5239015777550335,0.24370122816559442,0.2711826370746341,[0.95306258 0.95306258 0.95306258 ... 0.37001661 0.36830259 0.36830259],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,P_Biofilm_SubstratumCoverage,0.0,0.0
